product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,average_price,price_gap,price_ratio,average_score,score_gap,average_freight,freight_gap
garden10,garden_tools,2017-05-01,3,179.7,26.24666667,59.9,59,341,2,1750,4.2,34,23,8,1,5,2017,9.115164065,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,26.24666667,59.85,59.9,0.0,1.0,4.166666666666667,0.033333333333333215,24.075277779999997,2.171388890000003
garden10,garden_tools,2017-06-01,3,179.7,16.26,59.9,59,341,2,1750,4.2,26,22,8,1,6,2017,2.429117553,32560,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.2,16.26,59.9,59.9,0.0,1.0,4.166666666666667,0.033333333333333215,16.730000000000004,-0.4700000000000024
garden10,garden_tools,2017-07-01,19,1138.1,16.11157895,59.9,59,341,2,1750,4.2,74,21,10,1,7,2017,8.407666985,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,59.9,0.0,1.0,4.133333333333334,0.06666666666666643,16.043438403333333,0.06814054666666536
garden10,garden_tools,2017-08-01,27,1617.3,17.68111111,59.9,59,341,2,1750,4.2,113,23,8,1,8,2017,9.071360306,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,59.9,0.0,1.0,4.133333333333334,0.06666666666666643,17.96461786,-0.2835067500000008
garden10,garden_tools,2017-09-01,17,1018.3,16.81176471,59.9,59,341,2,1750,4.2,115,21,9,1,9,2017,7.762557078,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,59.9,0.0,1.0,4.133333333333334,0.06666666666666643,16.764469039999998,0.047295670000000456
garden10,garden_tools,2017-10-01,31,1856.9,17.59548387,59.9,59,341,2,1750,4.2,146,22,9,2,10,2017,14.15525114,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,59.9,0.0,1.0,4.133333333333334,0.06666666666666643,17.491849326666664,0.10363454333333522
garden10,garden_tools,2017-11-01,87,4712.19,16.07586207,53.64828125,59,341,2,1750,4.2,339,22,8,4,11,2017,39.7260274,32560,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,53.28031332666666,0.36796792333333883,1.0069062642533142,4.133333333333334,0.06666666666666643,17.13961395,-1.0637518800000016
garden10,garden_tools,2017-12-01,32,1769.7,19.184375,55.425,59,341,2,1750,4.2,184,21,10,1,12,2017,14.61187215,32560,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.64828125,55.425000000000004,-7.105427357601002e-15,0.9999999999999999,4.133333333333334,0.06666666666666643,17.403751856666663,1.7806231433333366
garden10,garden_tools,2018-01-01,29,1447.1,15.84103448,49.9,59,341,2,1750,4.2,137,23,8,2,1,2018,16.86046512,32560,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.425,49.9,0.0,1.0,4.133333333333334,0.06666666666666643,17.280387563333335,-1.4393530833333354
garden10,garden_tools,2018-02-01,36,1828.4,17.51944444,50.9,59,341,2,1750,4.2,160,20,8,2,2,2018,20.93023256,32560,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,50.60076805,0.29923194999999936,1.0059135851397418,4.133333333333334,0.06666666666666643,17.470952633333333,0.04849180666666797
garden10,garden_tools,2018-03-01,35,1886.5,21.85285714,53.9,59,341,2,1750,4.2,116,22,9,1,3,2018,20.34883721,32560,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.9,53.9,0.0,1.0,4.133333333333334,0.06666666666666643,20.41225511,1.4406020300000009
garden10,garden_tools,2018-04-01,13,700.7,19.46846154,53.9,59,341,2,1750,4.2,111,21,9,1,4,2018,7.558139535,32560,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,53.9,0.0,1.0,4.133333333333334,0.06666666666666643,14.607209746666664,4.861251793333336
garden10,garden_tools,2018-05-01,29,1559.1,13.51034483,53.70952381,59,341,2,1750,4.2,102,23,8,3,5,2018,9.115164065,32560,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,53.39419002333333,0.31533378666667033,1.0059057696451406,4.133333333333334,0.06666666666666643,12.41446018,1.0958846499999986
garden10,garden_tools,2018-06-01,6,299.4,23.25166667,49.9,59,341,2,1750,4.2,58,21,9,0,6,2018,2.429117553,32560,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.70952381,49.9,0.0,1.0,4.133333333333334,0.06666666666666643,22.007055556666668,1.244611113333331
garden10,garden_tools,2018-07-01,14,698.6,33.28142857,49.9,59,341,2,1750,4.2,54,22,9,1,7,2018,8.407666985,32560,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,49.903333333333336,-0.003333333333337407,0.9999332041947765,4.133333333333334,0.06666666666666643,27.548253966666667,5.733174603333335
garden10,garden_tools,2018-08-01,10,499.0,36.442,49.9,59,341,2,1750,4.2,46,23,8,1,8,2018,9.071360306,32560,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9,49.903333333333336,-0.003333333333337407,0.9999332041947765,4.133333333333334,0.06666666666666643,29.696777776666664,6.745222223333336
computers6,computers_accessories,2018-01-01,22,3307.8,22.54772727,150.3545455,48,894,1,533,4.3,152,23,8,2,1,2018,8.02919708,4840,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,150.3045455,134.8361323,15.518413199999998,1.11509091024261,4.0,0.2999999999999998,24.733829429999997,-2.1861021599999972
computers6,computers_accessories,2018-02-01,69,10343.1,26.55289855,149.9,48,894,1,533,4.3,202,20,8,2,2,2018,25.18248175,4840,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,150.3545455,125.87076023333333,24.029239766666677,1.1909040647893314,4.0,0.2999999999999998,27.417346616666663,-0.8644480666666645
computers6,computers_accessories,2018-03-01,51,7644.9,28.47588235,149.9,48,894,1,533,4.3,127,22,9,1,3,2018,18.61313869,4840,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,149.9,122.35559004666668,27.54440995333333,1.2251177076815847,4.0,0.2999999999999998,31.581621276666663,-3.105738926666664
computers6,computers_accessories,2018-04-01,35,5246.5,30.22742857,149.9,48,894,1,533,4.3,107,21,9,1,4,2018,12.77372263,4840,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,149.9,117.16324785666666,32.73675214333335,1.2794114429414105,4.0,0.2999999999999998,25.21759065666667,5.009837913333332
computers6,computers_accessories,2018-05-01,52,7794.8,18.94307692,149.9,48,894,1,533,4.3,78,23,8,3,5,2018,18.97810219,4840,119.0,4.2,39.2172,149.9,4.3,18.94307692,79.8,3.5,14.41454545,149.9,116.23333333333333,33.66666666666667,1.289647261256094,4.0,0.2999999999999998,24.19160745666667,-5.248530536666671
computers6,computers_accessories,2018-06-01,27,4047.3,27.62666667,149.9,48,894,1,533,4.3,66,21,9,0,6,2018,9.854014599,4840,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,149.9,114.43038459999998,35.46961540000002,1.3099667586016313,4.0,0.2999999999999998,32.86007407666667,-5.233407406666672
computers6,computers_accessories,2018-07-01,13,1948.7,33.57153846,149.9,48,894,1,533,4.3,43,22,9,1,7,2018,4.744525547,4840,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,149.9,115.92999999999999,33.97000000000001,1.293021650996291,4.0,0.2999999999999998,32.278925519999994,1.292612940000005
computers6,computers_accessories,2018-08-01,5,749.5,24.76,149.9,48,894,1,533,4.3,18,23,8,1,8,2018,1.824817518,4840,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,149.9,115.92999999999999,33.97000000000001,1.293021650996291,4.0,0.2999999999999998,25.740333333333336,-0.9803333333333342
health6,health_beauty,2018-01-01,3,185.97,24.05,61.99,50,1257,1,350,3.9,98,23,8,2,1,2018,2.0,2964,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,61.94,57.656666666666666,4.333333333333336,1.0751575417702492,4.1,-0.19999999999999973,16.258900583333332,7.791099416666668
health6,health_beauty,2018-03-01,13,805.87,28.61461538,61.99,50,1257,1,350,3.9,169,22,9,1,3,2018,8.666666667,2964,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,61.94,55.57333333333333,6.416666666666671,1.1154630518234165,4.1,-0.19999999999999973,13.767875000000002,14.846740379999998
health6,health_beauty,2018-04-01,15,974.85,25.346,64.99,50,1257,1,350,3.9,118,21,9,1,4,2018,10.0,2964,64.99,3.9,25.346,79.99,4.1,14.485,58.99,3.9,16.30272727,61.99,67.99,-3.0,0.9558758640976615,3.966666666666667,-0.06666666666666687,18.711242423333335,6.634757576666665
health6,health_beauty,2018-05-01,38,2469.62,24.77447368,64.99,50,1257,1,350,3.9,159,23,8,3,5,2018,25.33333333,2964,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,64.99,54.32333333333333,10.666666666666664,1.1963551573909308,4.1,-0.19999999999999973,13.118065476333333,11.656408203666667
health6,health_beauty,2018-06-01,26,1741.74,30.24153846,66.99,50,1257,1,350,3.9,131,21,9,0,6,2018,17.33333333,2964,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,64.99,54.32333333333333,12.666666666666664,1.2331717494017302,4.1,-0.19999999999999973,15.354102563333333,14.887435896666668
health6,health_beauty,2018-07-01,27,1808.73,25.90074074,66.99,50,1257,1,350,3.9,113,22,9,1,7,2018,18.0,2964,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,66.99,54.32333333333333,12.666666666666664,1.2331717494017302,4.1,-0.19999999999999973,14.408333333333333,11.492407406666667
health6,health_beauty,2018-08-01,28,1875.72,23.52821429,66.99,50,1257,1,350,3.9,127,23,8,1,8,2018,18.66666667,2964,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,66.99,55.26714285666666,11.722857143333336,1.2121125959729118,4.1,-0.19999999999999973,13.757301586666665,9.770912703333336
garden6,garden_tools,2017-05-01,4,239.6,19.7325,59.9,56,348,2,1550,4.1,34,23,8,1,5,2017,14.18617614,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.1,19.7325,59.85,59.9,0.0,1.0,4.133333333333334,-0.0333333333333341,21.90388889,-2.1713888899999993
garden6,garden_tools,2017-06-01,1,59.9,17.67,59.9,56,348,2,1550,4.1,26,22,8,1,6,2017,3.065774805,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.1,17.67,59.9,59.9,0.0,1.0,4.133333333333334,-0.0333333333333341,17.200000000000003,0.46999999999999886
garden6,garden_tools,2017-07-01,14,838.6,16.62642857,59.9,56,348,2,1550,4.1,74,21,10,1,7,2017,3.978539576,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,59.9,0.0,1.0,4.133333333333334,-0.0333333333333341,16.043438403333333,0.5829901666666686
garden6,garden_tools,2017-08-01,39,2336.1,18.16230769,59.9,56,348,2,1550,4.1,113,23,8,1,8,2017,8.507525084,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,59.9,0.0,1.0,4.133333333333334,-0.0333333333333341,17.96461786,0.19768982999999807
garden6,garden_tools,2017-09-01,37,2216.3,17.18702703,59.9,56,348,2,1550,4.1,115,21,9,1,9,2017,13.4057971,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,59.9,0.0,1.0,4.133333333333334,-0.0333333333333341,16.764469039999998,0.4225579900000014
garden6,garden_tools,2017-10-01,39,2336.1,18.06589744,59.9,56,348,2,1550,4.1,146,22,9,2,10,2017,14.13043478,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,59.9,0.0,1.0,4.133333333333334,-0.0333333333333341,17.491849326666664,0.5740481133333368
garden6,garden_tools,2017-11-01,91,4769.7,17.06747253,52.40694444,56,348,2,1550,4.1,339,22,8,4,11,2017,32.97101449,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,53.28031332666666,-0.8733688866666611,0.983608037713443,4.133333333333334,-0.0333333333333341,17.13961395,-0.07214142000000123
garden6,garden_tools,2017-12-01,51,2881.6,15.75960784,55.1,56,348,2,1550,4.1,184,21,10,1,12,2017,18.47826087,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,52.40694444,55.425000000000004,-0.32500000000000284,0.9941362201172755,4.133333333333334,-0.0333333333333341,17.403751856666663,-1.6441440166666634
garden6,garden_tools,2018-01-01,12,598.8,19.495,49.9,56,348,2,1550,4.1,137,23,8,2,1,2018,5.769230769,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.1,49.9,0.0,1.0,4.133333333333334,-0.0333333333333341,17.280387563333335,2.214612436666666
garden6,garden_tools,2018-02-01,39,1970.1,16.61153846,50.54516129,56,348,2,1550,4.1,160,20,8,2,2,2018,18.75,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,50.60076805,-0.055606759999996314,0.9989010688544283,4.133333333333334,-0.0333333333333341,17.470952633333333,-0.8594141733333345
garden6,garden_tools,2018-03-01,31,1670.9,20.35967742,53.9,56,348,2,1550,4.1,116,22,9,1,3,2018,14.90384615,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.54516129,53.9,0.0,1.0,4.133333333333334,-0.0333333333333341,20.41225511,-0.05257768999999968
garden6,garden_tools,2018-04-01,46,2479.4,5.28173913,53.9,56,348,2,1550,4.1,111,21,9,1,4,2018,22.11538462,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,53.9,0.0,1.0,4.133333333333334,-0.0333333333333341,14.607209746666664,-9.325470616666664
garden6,garden_tools,2018-05-01,56,2982.4,10.75303571,53.41515152,56,348,2,1550,4.1,102,23,8,3,5,2018,14.18617614,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,53.39419002333333,0.02096149666667202,1.0003925801038935,4.133333333333334,-0.0333333333333341,12.41446018,-1.66142447
garden6,garden_tools,2018-06-01,12,598.8,19.89083333,49.9,56,348,2,1550,4.1,58,21,9,0,6,2018,3.065774805,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.41515152,49.9,0.0,1.0,4.133333333333334,-0.0333333333333341,22.007055556666668,-2.116222226666668
garden6,garden_tools,2018-07-01,6,299.46,28.37333333,49.91,56,348,2,1550,4.1,54,22,9,1,7,2018,3.978539576,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,49.903333333333336,0.006666666666660603,1.0001335916104468,4.133333333333334,-0.0333333333333341,27.548253966666667,0.8250793633333338
garden6,garden_tools,2018-08-01,6,299.46,20.32833333,49.91,56,348,2,1550,4.1,46,23,8,1,8,2018,8.507525084,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.91,49.903333333333336,0.006666666666660603,1.0001335916104468,4.133333333333334,-0.0333333333333341,29.696777776666664,-9.368444446666665
health10,health_beauty,2018-02-01,21,994.04,10.20047619,47.35789474,40,409,1,1110,4.2,126,20,8,2,2,2018,13.5483871,3762,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,47.30789474,57.656666666666666,-10.298771926666667,0.8213776043244493,4.1,0.10000000000000053,16.144215686666666,-5.943739496666666
health10,health_beauty,2018-03-01,58,2809.65,12.56344828,48.45944444,40,409,1,1110,4.2,169,22,9,1,3,2018,37.41935484,3762,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,47.35789474,55.57333333333333,-7.113888893333332,0.8719909628119002,4.1,0.10000000000000053,13.767875000000002,-1.2044267200000025
health10,health_beauty,2018-04-01,18,965.91,13.16055556,53.70176471,40,409,1,1110,4.2,118,21,9,1,4,2018,11.61290323,3762,53.70176471,4.2,13.16055556,79.99,4.1,14.485,58.99,3.9,16.30272727,48.45944444,64.22725490333333,-10.525490193333333,0.8361211263166244,4.066666666666667,0.13333333333333286,14.649427609999998,-1.4888720499999977
health10,health_beauty,2018-05-01,33,1723.08,10.63121212,52.06928571,40,409,1,1110,4.2,159,23,8,3,5,2018,21.29032258,3762,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,53.70176471,54.32333333333333,-2.254047623333328,0.9585068241394122,4.1,0.10000000000000053,13.118065476333333,-2.4868533563333326
health10,health_beauty,2018-06-01,9,449.82,12.91,49.98,40,409,1,1110,4.2,131,21,9,0,6,2018,5.806451613,3762,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,52.06928571,54.32333333333333,-4.343333333333334,0.9200466343498803,4.1,0.10000000000000053,15.354102563333333,-2.444102563333333
health10,health_beauty,2018-07-01,5,257.56,14.368,51.512,40,409,1,1110,4.2,113,22,9,1,7,2018,3.225806452,3762,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,49.98,54.32333333333333,-2.81133333333333,0.9482481438301529,4.1,0.10000000000000053,14.408333333333333,-0.04033333333333289
health10,health_beauty,2018-08-01,11,557.85,9.312727273,50.71,40,409,1,1110,4.2,127,23,8,1,8,2018,7.096774194,3762,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,51.512,55.26714285666666,-4.557142856666658,0.9175433608267856,4.1,0.10000000000000053,13.757301586666665,-4.444574313666665
watches2,watches_gifts,2017-06-01,5,789.95,13.91,157.99,35,591,3,444,4.0,17,22,8,1,6,2017,4.072822823,4480,163.0,4.2,14.265,157.99,4.0,13.91,185.0,3.8,14.74,157.94,168.66333333333333,-10.673333333333318,0.9367181169588332,4.0,0.0,14.305,-0.3949999999999996
watches2,watches_gifts,2017-07-01,6,1016.95,14.95,171.792,35,591,3,444,4.0,29,21,10,1,7,2017,7.526276276,4480,161.5909091,4.2,15.52545455,171.792,4.0,14.95,197.383,3.8,16.606,157.99,176.9219697,-5.129969700000004,0.971004337625798,4.0,0.0,15.693818183333335,-0.7438181833333353
watches2,watches_gifts,2017-08-01,5,849.5,17.084,169.9,35,591,3,444,4.0,48,23,8,1,8,2017,5.461711712,4480,160.6692308,4.2,15.18538462,169.9,4.0,17.084,179.9,3.8,14.92666667,171.792,170.15641026666665,-0.25641026666664857,0.9984930907612307,4.0,0.0,15.732017096666667,1.351982903333333
watches2,watches_gifts,2017-09-01,10,1604.0,17.856,160.4,35,591,3,444,4.0,54,21,9,1,9,2017,13.51351351,4480,148.7785714,4.2,14.04111111,160.4,4.0,17.856,164.57,3.8,19.528,169.9,157.91619046666668,2.4838095333333285,1.0157286566120503,4.0,0.0,17.141703703333334,0.7142962966666673
watches2,watches_gifts,2017-10-01,16,2391.6,18.505625,149.475,35,591,3,444,4.0,43,22,9,2,10,2017,21.62162162,4480,134.9,4.2,6.81,149.475,4.0,18.505625,232.49,3.8,14.2125,160.4,172.28833333333333,-22.813333333333333,0.8675863136408927,4.0,0.0,13.176041666666665,5.329583333333334
watches2,watches_gifts,2017-11-01,26,3660.0,19.17230769,140.56,35,591,3,444,4.0,91,22,8,4,11,2017,35.13513514,4480,133.0,4.2,19.91666667,108.0,4.2,15.90846154,174.4333333,3.8,20.99277778,149.475,138.47777776666666,2.08222223333334,1.015036508145313,4.066666666666666,-0.06666666666666643,18.939301996666668,0.23300569333333243
watches2,watches_gifts,2017-12-01,6,894.0,17.00333333,149.0,35,591,3,444,4.0,73,21,10,1,12,2017,8.108108108,4480,149.0,4.2,19.1,108.0,4.2,16.65384615,185.96,3.8,18.686,140.56,147.65333333333334,1.346666666666664,1.0091204623442298,4.066666666666666,-0.06666666666666643,18.146615383333334,-1.1432820533333334
watches2,watches_gifts,2018-01-01,8,1188.0,14.165,148.5,35,591,3,444,4.0,59,23,8,2,1,2018,11.11111111,4480,148.5,4.0,14.165,108.0,4.2,16.19636364,199.0,3.8,21.88,149.0,151.83333333333334,-3.333333333333343,0.978046103183315,4.0,0.0,17.41378788,-3.248787880000002
watches2,watches_gifts,2018-02-01,14,2043.92,15.12928571,145.9942857,35,591,3,444,4.0,90,20,8,2,2,2018,19.44444444,4480,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,148.5,139.4138889,6.580396800000017,1.0472004392956864,4.066666666666666,-0.06666666666666643,17.836767676666668,-2.707481966666668
watches2,watches_gifts,2018-03-01,9,1115.7,26.27222222,123.9666667,35,591,3,444,4.0,125,22,9,1,3,2018,12.5,4480,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,145.9942857,124.98752830000001,-1.0208616000000035,0.9918322922783969,4.066666666666666,-0.06666666666666643,20.080092806666666,6.192129413333333
watches2,watches_gifts,2018-04-01,10,1191.9,21.229,119.19,35,591,3,444,4.0,178,21,9,1,4,2018,13.88888889,4480,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,123.9666667,120.26065276666667,-1.0706527666666688,0.9910972313717273,4.066666666666666,-0.06666666666666643,11.753617803,9.475382197
watches2,watches_gifts,2018-05-01,22,2598.9,14.71227273,118.1318182,35,591,3,444,4.0,260,23,8,3,5,2018,30.55555556,4480,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,119.19,113.77459113333333,4.357227066666667,1.038297013623722,4.066666666666666,-0.06666666666666643,9.078307798666666,5.633964931333335
watches2,watches_gifts,2018-06-01,1,139.9,18.86,139.9,35,591,3,444,4.0,93,21,9,0,6,2018,4.072822823,4480,119.0,4.2,19.20666667,105.0,4.2,23.82357143,138.22,3.8,16.108,118.1318182,120.74000000000001,19.159999999999997,1.1586880901109822,4.066666666666666,-0.06666666666666643,19.712746033333335,-0.8527460333333359
watches2,watches_gifts,2018-07-01,5,694.9,23.162,138.98,35,591,3,444,4.0,122,22,9,1,7,2018,7.526276276,4480,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,139.9,126.12121213333334,12.858787866666646,1.101955790379437,4.066666666666666,-0.06666666666666643,18.96291666666667,4.199083333333331
watches2,watches_gifts,2018-08-01,3,414.0,23.52666667,138.0,35,591,3,444,4.0,61,23,8,1,8,2018,5.461711712,4480,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,138.98,120.85030303333333,17.149696966666667,1.141908597133897,4.066666666666666,-0.06666666666666643,19.57432900666667,3.9523376633333314
health1,health_beauty,2017-08-01,3,254.97,15.57,84.99,49,1495,3,600,3.8,82,23,8,1,8,2017,3.125,8151,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,84.94,57.45913580333333,27.530864196666663,1.4791381529109169,4.1,-0.2999999999999998,14.64275012,0.9272498799999997
health1,health_beauty,2017-09-01,4,339.96,15.6,84.99,49,1495,3,600,3.8,89,21,9,1,9,2017,4.166666667,8151,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,84.99,57.656666666666666,27.33333333333333,1.474070648089264,4.1,-0.2999999999999998,15.241161903333335,0.35883809666666444
health1,health_beauty,2017-10-01,3,254.97,19.61,84.99,49,1495,3,600,3.8,81,22,9,2,10,2017,3.125,8151,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,84.99,57.656666666666666,27.33333333333333,1.474070648089264,4.1,-0.2999999999999998,16.254948833333334,3.355051166666666
health1,health_beauty,2017-11-01,36,3059.64,17.40833333,84.99,49,1495,3,600,3.8,139,22,8,4,11,2017,37.5,8151,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,84.99,57.656666666666666,27.33333333333333,1.474070648089264,4.1,-0.2999999999999998,15.02580281,2.3825305200000013
health1,health_beauty,2017-12-01,50,4249.5,16.2446,84.99,49,1495,3,600,3.8,112,21,10,1,12,2017,52.08333333,8151,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,84.99,57.656666666666666,27.33333333333333,1.474070648089264,4.1,-0.2999999999999998,14.894600389999999,1.3499996099999994
health1,health_beauty,2018-01-01,13,1104.87,15.99615385,84.99,49,1495,3,600,3.8,98,23,8,2,1,2018,50.0,8151,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,84.99,57.656666666666666,27.33333333333333,1.474070648089264,4.1,-0.2999999999999998,16.258900583333332,-0.26274673333333176
health1,health_beauty,2018-02-01,7,594.93,15.86714286,84.99,49,1495,3,600,3.8,126,20,8,2,2,2018,26.92307692,8151,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,84.99,57.656666666666666,27.33333333333333,1.474070648089264,4.1,-0.2999999999999998,16.144215686666666,-0.2770728266666662
health1,health_beauty,2018-03-01,4,339.96,16.375,84.99,49,1495,3,600,3.8,169,22,9,1,3,2018,15.38461538,8151,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,84.99,55.57333333333333,29.416666666666664,1.5293306142034548,4.1,-0.2999999999999998,13.767875000000002,2.607124999999998
health1,health_beauty,2018-06-01,2,169.98,22.08,84.99,49,1495,3,600,3.8,131,21,9,0,6,2018,7.692307692,8151,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,84.94,54.32333333333333,30.666666666666664,1.5645210774989262,4.1,-0.2999999999999998,15.354102563333333,6.725897436666665
garden8,garden_tools,2017-02-01,1,179.99,33.54,179.99,33,2188,2,7650,4.2,3,20,8,2,2,2017,8.942307692,8000,179.99,4.2,33.54,179.99,4.2,33.54,179.99,4.2,33.54,179.94,179.99,0.0,1.0,4.2,0.0,33.54,0.0
garden8,garden_tools,2017-04-01,3,539.97,36.64333333,179.99,33,2188,2,7650,4.2,17,20,10,2,4,2017,10.80128205,8000,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.94,179.99,0.0,1.0,4.2,0.0,36.64333333,0.0
garden8,garden_tools,2017-09-01,2,359.98,26.88,179.99,33,2188,2,7650,4.2,115,21,9,1,9,2017,5.0,8000,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,179.94,59.9,120.09,3.0048414023372287,4.133333333333334,0.06666666666666643,16.764469039999998,10.115530960000001
garden8,garden_tools,2017-10-01,6,1079.94,36.75666667,179.99,33,2188,2,7650,4.2,146,22,9,2,10,2017,15.0,8000,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,179.99,59.9,120.09,3.0048414023372287,4.133333333333334,0.06666666666666643,17.491849326666664,19.264817343333338
garden8,garden_tools,2017-11-01,13,2339.87,43.14153846,179.99,33,2188,2,7650,4.2,339,22,8,4,11,2017,32.5,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,179.99,53.28031332666666,126.70968667333335,3.3781708244931714,4.133333333333334,0.06666666666666643,17.13961395,26.00192451
